,label_A,label_B,pair,pair_odr,cooccurrence_count_human,label_A_count_human,label_B_count_human,Jaccard_index_human,Tversky_index_human,distance,common_parent_count,w_distance_GT,similarity_GT,jcl_category_A,dbp_category_A,jcl_category_B,dbp_category_B,similarity_DBP,w_distance_DBP,cooccurrence_count_pred,label_A_count_pred,label_B_count_pred,Jaccard_index_pred,Tversky_index_pred
915,maison,feuille,"(maison, feuille)","(feuille, maison)",35.0,6845.0,2288.0,0.0038469993405143986,0.015297202797202798,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1040,http://fr.dbpedia.org/resource/Catégorie:Feuille,2.1147e-15,0.9999999999999979,5.0,16495.0,9237.0,0.00019434834998250866,0.0005413012882970661
916,maison,fleur,"(maison, fleur)","(fleur, maison)",228.0,6845.0,10443.0,0.013364595545134817,0.021832806664751507,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1051,http://fr.dbpedia.org/resource/Catégorie:Fleur,0.00076854,0.99923146,223.0,16495.0,18813.0,0.0063559925894256806,0.011853505554669644
917,maison,lion,"(maison, lion)","(lion, maison)",10.0,6845.0,1534.0,0.001194885888397658,0.00651890482398957,100,0,3.93359375,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2052,http://fr.dbpedia.org/resource/Catégorie:Panthera_leo,6.5467e-08,0.999999934533,5.0,16495.0,5023.0,0.0002324176079579789,0.0009954210631096954
918,maison,livre,"(maison, livre)","(livre, maison)",23.0,6845.0,3387.0,0.002252914095406014,0.006790670209625037,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6519,http://fr.dbpedia.org/resource/Catégorie:Livre,8.0948e-06,0.9999919052,27.0,16495.0,14955.0,0.00085924322948159,0.0018054162487462387
919,maison,main,"(maison, main)","(main, maison)",5.0,6845.0,2350.0,0.000544069640914037,0.002127659574468085,11,1,1.921875,0.0390625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2331,http://fr.dbpedia.org/resource/Catégorie:Main,0.00019108,0.99980892,2.0,16495.0,14262.0,6.503007641033979e-05,0.00014023278642546626
920,maison,mer,"(maison, mer)","(maison, mer)",213.0,6845.0,2317.0,0.02380154207173986,0.09192921881743633,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,0.050302,0.949698,351.0,16495.0,5967.0,0.015874451630410204,0.058823529411764705
921,maison,montagne,"(maison, montagne)","(maison, montagne)",560.0,6845.0,2855.0,0.061269146608315096,0.19614711033274956,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-511,http://fr.dbpedia.org/resource/Catégorie:Montagne,3.7007e-15,0.9999999999999963,1222.0,16495.0,7189.0,0.05440299171934823,0.16998191681735986
922,maison,mouton,"(maison, mouton)","(maison, mouton)",77.0,6845.0,1498.0,0.00931526736027099,0.0514018691588785,100,0,3.93359375,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2092,http://fr.dbpedia.org/resource/Catégorie:Bovidae,6.5467e-08,0.999999934533,181.0,16495.0,2882.0,0.00942904771827464,0.06280360860513533
923,maison,nu,"(maison, nu)","(maison, nu)",23.0,6845.0,8166.0,0.0015345609821190286,0.002816556453588048,9,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,0.00020018,0.99979982,11.0,16495.0,20391.0,0.0002983050847457627,0.0005394536805453387
924,maison,nuage,"(maison, nuage)","(maison, nuage)",110.0,6845.0,1478.0,0.013393400706197493,0.07442489851150202,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,0.00056103,0.99943897,188.0,16495.0,3765.0,0.009366281387006776,0.049933598937583
925,maison,nudité,"(maison, nudité)","(maison, nudité)",12.0,6845.0,2310.0,0.0013124794925079295,0.005194805194805195,9,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,3.3681e-06,0.9999966319,15.0,16495.0,12123.0,0.0005244205153305597,0.0012373174956693887
926,maison,oiseau,"(maison, oiseau)","(maison, oiseau)",207.0,6845.0,6382.0,0.015898617511520736,0.03243497336258226,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1740,http://fr.dbpedia.org/resource/Catégorie:Oiseau,1.9308e-15,0.9999999999999981,402.0,16495.0,14696.0,0.013056611127350678,0.027354382144801306
927,maison,pont,"(maison, pont)","(maison, pont)",510.0,6845.0,2412.0,0.05830570481307877,0.21144278606965175,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6186,http://fr.dbpedia.org/resource/Catégorie:Pont,3.0949e-06,0.9999969051,2257.0,16495.0,6849.0,0.10703276900459999,0.3295371587093006
928,maison,robe,"(maison, robe)","(maison, robe)",20.0,6845.0,1375.0,0.0024390243902439024,0.014545454545454545,8,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2694,http://fr.dbpedia.org/resource/Catégorie:Vêtement_mixte,3.3681e-06,0.9999966319,3.0,16495.0,4135.0,0.0001454404421389441,0.0007255139056831923
929,maison,table,"(maison, table)","(maison, table)",65.0,6845.0,1708.0,0.007657869934024506,0.038056206088992975,7,1,1.6875,0.15625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2844,http://fr.dbpedia.org/resource/Catégorie:Table,3.0949e-06,0.9999969051,223.0,16495.0,5888.0,0.01006317689530686,0.037873641304347824
930,maison,tour,"(maison, tour)","(maison, tour)",374.0,6845.0,1579.0,0.046459627329192545,0.2368587713742875,8,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3094,http://fr.dbpedia.org/resource/Catégorie:Tour_(construction),3.0949e-06,0.9999969051,759.0,16495.0,3061.0,0.04037878384848646,0.24795818360013067
931,maison,uniforme,"(maison, uniforme)","(maison, uniforme)",39.0,6845.0,1867.0,0.004496713939813214,0.02088912694161757,8,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2701,http://fr.dbpedia.org/resource/Catégorie:Uniforme,3.3426e-06,0.9999966574,47.0,16495.0,4032.0,0.002294921875,0.011656746031746032
932,maison,voiture à attelage,"(maison, voiture à attelage)","(maison, voiture à attelage)",372.0,6845.0,2448.0,0.041699361058177335,0.15196078431372548,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6237,http://fr.dbpedia.org/resource/Catégorie:Traction_animale,0.00076854,0.99923146,1189.0,16495.0,7627.0,0.05184668381807875,0.155893536121673
933,maison,à mi-corps,"(maison, à mi-corps)","(maison, à mi-corps)",18.0,6845.0,4946.0,0.0015289221099125117,0.003639304488475536,100,0,3.875,0.0,,,,,,,9.0,16495.0,12413.0,0.0003114294612270321,0.0007250463224039314
934,maison,église,"(maison, église)","(maison, église)",1048.0,6845.0,5767.0,0.09062608094085092,0.18172359979191954,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8255,http://fr.dbpedia.org/resource/Catégorie:Église,0.00020029,0.99979971,3959.0,16495.0,13027.0,0.15487227633689316,0.3039072695171567
935,maison,épée,"(maison, épée)","(maison, épée)",35.0,6845.0,2537.0,0.003744516957312507,0.013795821836815136,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5549,http://fr.dbpedia.org/resource/Catégorie:Épée,7.9265e-07,0.99999920735,12.0,16495.0,9765.0,0.00045717768972874126,0.001228878648233487
936,mer,ange,"(mer, ange)","(ange, mer)",45.0,2317.0,3780.0,0.007435558493060146,0.011904761904761904,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6877,http://fr.dbpedia.org/resource/Catégorie:Ange,0.00020173,0.99979827,71.0,5967.0,15896.0,0.0032580763582966228,0.004466532460996477
937,mer,arbre,"(mer, arbre)","(arbre, mer)",313.0,2317.0,12757.0,0.02120452543865592,0.02453554911029239,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1220,http://fr.dbpedia.org/resource/Catégorie:Arbre,0.05123,0.94877,382.0,5967.0,21161.0,0.014282509534135946,0.018052076933982326
938,mer,armure,"(mer, armure)","(armure, mer)",15.0,2317.0,1916.0,0.0035561877667140826,0.007828810020876827,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5532,http://fr.dbpedia.org/resource/Catégorie:Armure,0.0035628,0.9964372,22.0,5967.0,6087.0,0.0018284574468085107,0.0036142598981435846
939,mer,bateau,"(mer, bateau)","(bateau, mer)",1247.0,2317.0,5787.0,0.1818579553740703,0.21548297909106617,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6294,http://fr.dbpedia.org/resource/Catégorie:Bateau,0.0095529,0.9904471,4115.0,5967.0,15059.0,0.24333274200224705,0.27325851650175975
940,mer,bateau à voiles,"(mer, bateau à voiles)","(bateau à voiles, mer)",688.0,2317.0,2067.0,0.18614718614718614,0.3328495403967102,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6319,http://fr.dbpedia.org/resource/Catégorie:Voilier,0.0092149,0.9907851,2907.0,5967.0,5725.0,0.3309049516220831,0.5077729257641921
941,mer,casque,"(mer, casque)","(casque, mer)",18.0,2317.0,1717.0,0.004482071713147411,0.010483401281304601,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5535,http://fr.dbpedia.org/resource/Catégorie:Casque,0.0035709,0.9964291,20.0,5967.0,5960.0,0.001679684219366759,0.003355704697986577
942,mer,cavalier,"(mer, cavalier)","(cavalier, mer)",32.0,2317.0,2598.0,0.006553348351423305,0.012317167051578136,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6209,http://fr.dbpedia.org/resource/Catégorie:Équitation,0.0012211,0.9987789,49.0,5967.0,7375.0,0.003686150605581885,0.006644067796610169
943,mer,chapeau,"(mer, chapeau)","(chapeau, mer)",51.0,2317.0,3375.0,0.00904095018613721,0.015111111111111112,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2657,http://fr.dbpedia.org/resource/Catégorie:Chapeau,3.3984e-06,0.9999966016,78.0,5967.0,9109.0,0.005200693425790106,0.008562959710176747
944,mer,cheval,"(mer, cheval)","(cheval, mer)",75.0,2317.0,7385.0,0.007790588968526021,0.010155721056194989,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2037,http://fr.dbpedia.org/resource/Catégorie:Cheval,0.0012211,0.9987789,157.0,5967.0,23320.0,0.005389632681084792,0.006732418524871355
945,mer,chien,"(mer, chien)","(chien, mer)",63.0,2317.0,3942.0,0.010167850225952227,0.01598173515981735,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1950,http://fr.dbpedia.org/resource/Catégorie:Chien,0.0012211,0.9987789,101.0,5967.0,9333.0,0.006645174024606882,0.010821815064823744
946,mer,château,"(mer, château)","(château, mer)",79.0,2317.0,3191.0,0.014551482777675446,0.024757129426512064,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2736,http://fr.dbpedia.org/resource/Catégorie:Château,0.05,0.95,165.0,5967.0,8349.0,0.01165995336018656,0.019762845849802372
947,mer,couronne,"(mer, couronne)","(couronne, mer)",47.0,2317.0,3746.0,0.0078125,0.012546716497597437,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3473,http://fr.dbpedia.org/resource/Catégorie:Couronne,3.3984e-06,0.9999966016,31.0,5967.0,10141.0,0.0019282204391366548,0.0030568977418400554
948,mer,croix,"(mer, croix)","(croix, mer)",31.0,2317.0,2717.0,0.006196282230661603,0.011409642988590356,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8619,http://fr.dbpedia.org/resource/Catégorie:Croix,2.9991e-05,0.999970009,34.0,5967.0,9513.0,0.002201217143597048,0.0035740565541890045
949,mer,de face,"(mer, de face)","(de face, mer)",20.0,2317.0,3889.0,0.0032331070158422245,0.005142710208279763,100,0,3.8125,0.0,,,,,,,38.0,5967.0,13826.0,0.0019235636547709442,0.0027484449587733255
950,mer,de profil,"(mer, de profil)","(de profil, mer)",26.0,2317.0,5661.0,0.0032696177062374247,0.004592828122239887,100,0,3.8125,0.0,,,,,,,42.0,5967.0,18974.0,0.0016868147315153219,0.0022135553915884894
951,mer,drapeau,"(mer, drapeau)","(drapeau, mer)",72.0,2317.0,1507.0,0.019189765458422176,0.047777040477770406,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3562,http://fr.dbpedia.org/resource/Catégorie:Drapeau,2.9963e-05,0.999970037,183.0,5967.0,2961.0,0.020926243567753,0.06180344478216818
952,mer,draperie,"(mer, draperie)","(draperie, mer)",9.0,2317.0,3225.0,0.001626604012289897,0.0027906976744186047,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3087,http://fr.dbpedia.org/resource/Catégorie:Textile,3.4287e-06,0.9999965713,22.0,5967.0,15977.0,0.0010035580695192045,0.0013769794078988546
953,mer,en buste,"(mer, en buste)","(en buste, mer)",20.0,2317.0,10914.0,0.0015138899402013474,0.001832508704416346,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-175,http://fr.dbpedia.org/resource/Catégorie:Buste,0.00020014,0.99979986,6.0,5967.0,19996.0,0.00023115151982124282,0.0003000600120024005
954,mer,feuille,"(mer, feuille)","(feuille, mer)",10.0,2317.0,2288.0,0.002176278563656148,0.004370629370629371,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1040,http://fr.dbpedia.org/resource/Catégorie:Feuille,2.1147e-15,0.9999999999999979,7.0,5967.0,9237.0,0.00046061722708429296,0.0007578218036158926
955,mer,fleur,"(mer, fleur)","(fleur, mer)",90.0,2317.0,10443.0,0.007103393843725336,0.008618213157138753,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1051,http://fr.dbpedia.org/resource/Catégorie:Fleur,0.0012327,0.9987673,100.0,5967.0,18813.0,0.004051863857374392,0.005315473342901185
956,mer,lion,"(mer, lion)","(lion, mer)",21.0,2317.0,1534.0,0.005483028720626632,0.013689700130378096,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2052,http://fr.dbpedia.org/resource/Catégorie:Panthera_leo,5.1023e-05,0.999948977,34.0,5967.0,5023.0,0.003103322380430814,0.006768863229145929
957,mer,livre,"(mer, livre)","(livre, mer)",28.0,2317.0,3387.0,0.004933051444679351,0.008266902863891349,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6519,http://fr.dbpedia.org/resource/Catégorie:Livre,3.2506e-05,0.999967494,29.0,5967.0,14955.0,0.0013880246972670272,0.0019391507856904046
958,mer,main,"(mer, main)","(main, mer)",1.0,2317.0,2350.0,0.0002143163309044149,0.000425531914893617,100,0,3.921875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2331,http://fr.dbpedia.org/resource/Catégorie:Main,0.00019112,0.99980888,6.0,5967.0,14262.0,0.0002966918854769322,0.00042069835927639884
959,mer,maison,"(mer, maison)","(maison, mer)",213.0,2317.0,6845.0,0.02380154207173986,0.031117604090577063,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,0.050302,0.949698,351.0,5967.0,16495.0,0.015874451630410204,0.021279175507729616
960,mer,montagne,"(mer, montagne)","(mer, montagne)",203.0,2317.0,2855.0,0.040853290400482994,0.07110332749562172,4,3,0.375,0.8125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-511,http://fr.dbpedia.org/resource/Catégorie:Montagne,1.1102e-14,0.9999999999999889,643.0,5967.0,7189.0,0.05138655797970111,0.089442203366254
961,mer,mouton,"(mer, mouton)","(mer, mouton)",33.0,2317.0,1498.0,0.008725542041248016,0.022029372496662217,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2092,http://fr.dbpedia.org/resource/Catégorie:Bovidae,5.1069e-05,0.999948931,57.0,5967.0,2882.0,0.006483166515013649,0.01977793199167245
962,mer,nu,"(mer, nu)","(mer, nu)",65.0,2317.0,8166.0,0.006239201382223075,0.00795983345579231,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,0.00020022,0.99979978,191.0,5967.0,20391.0,0.0072992700729927005,0.009366877544014517
963,mer,nuage,"(mer, nuage)","(mer, nuage)",152.0,2317.0,1478.0,0.04172385396651112,0.10284167794316644,6,2,0.875,0.5625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,0.0087997,0.9912003,603.0,5967.0,3765.0,0.06605323693723299,0.1601593625498008
964,mer,nudité,"(mer, nudité)","(mer, nudité)",20.0,2317.0,2310.0,0.004341219882787063,0.008658008658008658,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,3.3682e-06,0.9999966318,96.0,5967.0,12123.0,0.0053351117039013,0.007918831972284088
965,mer,oiseau,"(mer, oiseau)","(mer, oiseau)",132.0,2317.0,6382.0,0.015407960779736198,0.020683171419617674,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1740,http://fr.dbpedia.org/resource/Catégorie:Oiseau,1.9308e-15,0.9999999999999981,259.0,5967.0,14696.0,0.01269358949225642,0.017623843222645617
966,mer,pont,"(mer, pont)","(mer, pont)",43.0,2317.0,2412.0,0.00917626973965002,0.01782752902155887,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6186,http://fr.dbpedia.org/resource/Catégorie:Pont,3.0949e-06,0.9999969051,182.0,5967.0,6849.0,0.014405572265315815,0.026573222368228937
967,mer,robe,"(mer, robe)","(mer, robe)",10.0,2317.0,1375.0,0.0027159152634437804,0.007272727272727273,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2694,http://fr.dbpedia.org/resource/Catégorie:Vêtement_mixte,3.3682e-06,0.9999966318,11.0,5967.0,4135.0,0.0010900802695471212,0.002660217654171705
968,mer,table,"(mer, table)","(mer, table)",16.0,2317.0,1708.0,0.003991020204539786,0.00936768149882904,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2844,http://fr.dbpedia.org/resource/Catégorie:Table,3.0949e-06,0.9999969051,27.0,5967.0,5888.0,0.0022827189719310114,0.004585597826086957
969,mer,tour,"(mer, tour)","(mer, tour)",70.0,2317.0,1579.0,0.018295870360690015,0.044331855604813175,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3094,http://fr.dbpedia.org/resource/Catégorie:Tour_(construction),3.0949e-06,0.9999969051,122.0,5967.0,3061.0,0.0136986301369863,0.0398562561254492
970,mer,uniforme,"(mer, uniforme)","(mer, uniforme)",15.0,2317.0,1867.0,0.003597985128328136,0.008034279592929834,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2701,http://fr.dbpedia.org/resource/Catégorie:Uniforme,3.3426e-06,0.9999966574,20.0,5967.0,4032.0,0.002004208838560978,0.00496031746031746
971,mer,voiture à attelage,"(mer, voiture à attelage)","(mer, voiture à attelage)",53.0,2317.0,2448.0,0.011247877758913413,0.02165032679738562,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6237,http://fr.dbpedia.org/resource/Catégorie:Traction_animale,0.0012192,0.9987808,160.0,5967.0,7627.0,0.011910078904272741,0.020978104103841617
972,mer,à mi-corps,"(mer, à mi-corps)","(mer, à mi-corps)",12.0,2317.0,4946.0,0.0016549441456350847,0.002426202992317024,100,0,3.875,0.0,,,,,,,17.0,5967.0,12413.0,0.0009257746555573708,0.001369531942318537
973,mer,église,"(mer, église)","(mer, église)",84.0,2317.0,5767.0,0.0105,0.014565632044390498,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8255,http://fr.dbpedia.org/resource/Catégorie:Église,0.00020033,0.99979967,167.0,5967.0,13027.0,0.008870239549583046,0.01281952867122131
974,mer,épée,"(mer, épée)","(mer, épée)",34.0,2317.0,2537.0,0.007053941908713693,0.013401655498620418,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5549,http://fr.dbpedia.org/resource/Catégorie:Épée,7.9265e-07,0.99999920735,33.0,5967.0,9765.0,0.0021020447162239633,0.003379416282642089
